AUC score	Balanced accuracy score	Precision	Recall	species	antibiotic	MOA	fold	case	R1	S1	Rn	Sn
0.9277183143726970	0.865506329113924	0.8850595394560550	0.8481012658227850	extend_E_coli	amoxicillin	CWSI	40	0	942	702	289	0
0.9289242274819200	0.907948717948718	0.915330794186884	0.8974358974358980	extend_E_coli	amoxicillin	CWSI	41	0	942	703	289	0
0.9434335963182120	0.8776282051282050	0.8974597181623590	0.8589743589743590	extend_E_coli	amoxicillin	CWSI	42	0	942	703	290	0
0.9382971729125580	0.862820512820513	0.9084007196577620	0.8076923076923080	extend_E_coli	amoxicillin	CWSI	43	0	942	703	290	0
0.9360831689677840	0.884679487179487	0.902439328631119	0.8717948717948720	extend_E_coli	amoxicillin	CWSI	44	0	942	703	290	0
0.9422419460881	0.9065384615384620	0.8932873887358120	0.923076923076923	extend_E_coli	amoxicillin	CWSI	45	0	942	703	290	0
0.9226676528599610	0.8518589743589740	0.8968108205863770	0.7948717948717950	extend_E_coli	amoxicillin	CWSI	46	0	942	703	290	0
0.9257067718606180	0.8740384615384610	0.8862372012617120	0.8589743589743590	extend_E_coli	amoxicillin	CWSI	47	0	943	703	290	0
0.9527827087442470	0.8852564102564100	0.8956571242972070	0.8717948717948720	extend_E_coli	amoxicillin	CWSI	48	0	943	703	290	0
0.9432511505588430	0.8594230769230770	0.8923154550269720	0.8076923076923080	extend_E_coli	amoxicillin	CWSI	49	0	943	703	290	0
0.931653514739229	0.887714285714286	0.8526698253437380	0.9368571428571430	extend_E_coli	amoxicillin	CWSI	50	1	942	702	0	99
0.9310893424036280	0.9015714285714290	0.8820626828126830	0.9265714285714290	extend_E_coli	amoxicillin	CWSI	51	1	942	703	0	100
0.9356045351473920	0.8638571428571430	0.8398106993146580	0.8990476190476190	extend_E_coli	amoxicillin	CWSI	52	1	942	703	0	100
0.9347074829931970	0.8836190476190480	0.900660842554844	0.862761904761905	extend_E_coli	amoxicillin	CWSI	53	1	942	703	0	100
0.9410385487528350	0.867952380952381	0.8351671664167920	0.9172380952380950	extend_E_coli	amoxicillin	CWSI	54	1	942	703	0	100
0.9496063492063490	0.8869523809523810	0.8587544197160850	0.9266666666666670	extend_E_coli	amoxicillin	CWSI	55	1	942	703	0	100
0.9309360544217690	0.8786666666666670	0.8840548383655180	0.8715238095238100	extend_E_coli	amoxicillin	CWSI	56	1	942	703	0	100
0.9177218934911240	0.8633653846153850	0.8513627030255690	0.8808653846153850	extend_E_coli	amoxicillin	CWSI	57	1	943	703	0	100
0.9550656434911240	0.8954807692307690	0.86000241984271	0.9439423076923080	extend_E_coli	amoxicillin	CWSI	58	1	943	703	0	100
0.9417714497041420	0.8535576923076920	0.8419276443592230	0.8714423076923080	extend_E_coli	amoxicillin	CWSI	59	1	943	703	0	100
0.9193148788927340	0.8435882352941180	0.8652973306692210	0.811764705882353	extend_E_coli	amoxicillin	CWSI	60	0	1130	763	101	0
0.945280276816609	0.883058823529412	0.9116749348683280	0.8470588235294120	extend_E_coli	amoxicillin	CWSI	61	0	1130	763	101	0
0.9184096885813150	0.850294117647059	0.8608781989796260	0.8352941176470590	extend_E_coli	amoxicillin	CWSI	62	0	1130	763	101	0
0.9353716262975780	0.848235294117647	0.8854226444388830	0.8000000000000000	extend_E_coli	amoxicillin	CWSI	63	0	1130	763	102	0
0.9280885813148790	0.8396470588235290	0.9031942335742410	0.7647058823529410	extend_E_coli	amoxicillin	CWSI	64	0	1130	763	102	0
0.9154629757785470	0.8678823529411770	0.8651451984184910	0.8705882352941180	extend_E_coli	amoxicillin	CWSI	65	0	1130	763	102	0
0.9330256055363320	0.8668235294117650	0.9131451216992700	0.811764705882353	extend_E_coli	amoxicillin	CWSI	66	0	1131	763	102	0
